account_id,account_name,usage_month,active_seats,total_api_calls,credits_consumed,global_region,industry_vertical,contract_tier,total_licensed_seats,monthly_credit_allowance,annual_contract_value,firmographic_source
ACC_0855,BizCorp_0855,2026-08-01,17,18458,14780,EMEA,Logistics,Enterprise,211,316792,113940,Simulated
ACC_0856,BizCorp_0856,2026-03-01,37,40326,31715,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0856,BizCorp_0856,2026-04-01,37,41889,35058,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0856,BizCorp_0856,2026-05-01,37,44537,38069,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0856,BizCorp_0856,2026-06-01,38,40751,33546,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0856,BizCorp_0856,2026-07-01,42,39266,32532,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0856,BizCorp_0856,2026-08-01,37,38602,34325,APAC,Technology,Premium,42,55357,30240,Simulated
ACC_0857,BizCorp_0857,2026-03-01,47,49609,43467,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0857,BizCorp_0857,2026-04-01,45,48234,38917,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0857,BizCorp_0857,2026-05-01,52,47962,40791,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0857,BizCorp_0857,2026-06-01,24,24101,20418,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0857,BizCorp_0857,2026-07-01,12,13098,10209,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0857,BizCorp_0857,2026-08-01,6,5694,5104,AMER,Healthcare,Premium,83,106974,59760,Simulated
ACC_0858,BizCorp_0858,2026-03-01,11,3511,3058,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0858,BizCorp_0858,2026-04-01,11,4357,3556,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0858,BizCorp_0858,2026-05-01,11,4958,3828,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0858,BizCorp_0858,2026-06-01,5,2124,1675,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0858,BizCorp_0858,2026-07-01,2,992,837,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0858,BizCorp_0858,2026-08-01,1,490,418,APAC,Financial Services,Standard,17,11540,16320,Simulated
ACC_0859,BizCorp_0859,2026-03-01,8,5178,4097,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0859,BizCorp_0859,2026-04-01,8,4188,3683,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0859,BizCorp_0859,2026-05-01,8,4609,4115,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0859,BizCorp_0859,2026-06-01,4,2140,1848,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0859,BizCorp_0859,2026-07-01,2,1089,924,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0859,BizCorp_0859,2026-08-01,1,570,462,APAC,Healthcare,Standard,9,12271,8640,Simulated
ACC_0860,BizCorp_0860,2026-03-01,30,31927,28097,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0860,BizCorp_0860,2026-04-01,25,31002,25435,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0860,BizCorp_0860,2026-05-01,30,35005,29616,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0860,BizCorp_0860,2026-06-01,27,29757,26208,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0860,BizCorp_0860,2026-07-01,25,35633,30951,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0860,BizCorp_0860,2026-08-01,29,33341,29894,APAC,Financial Services,Premium,60,64323,43200,Simulated
ACC_0861,BizCorp_0861,2026-03-01,4,7379,5773,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0861,BizCorp_0861,2026-04-01,4,8315,6777,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0861,BizCorp_0861,2026-05-01,4,7422,6696,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0861,BizCorp_0861,2026-06-01,4,6154,5409,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0861,BizCorp_0861,2026-07-01,4,6210,5184,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0861,BizCorp_0861,2026-08-01,4,6781,5664,APAC,Retail,Standard,6,9797,5760,Simulated
ACC_0862,BizCorp_0862,2026-03-01,13,35119,28628,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0862,BizCorp_0862,2026-04-01,14,38643,32049,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0862,BizCorp_0862,2026-05-01,13,42048,33402,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0862,BizCorp_0862,2026-06-01,14,40387,33240,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0862,BizCorp_0862,2026-07-01,12,37393,32459,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0862,BizCorp_0862,2026-08-01,14,46526,36576,APAC,Manufacturing,Standard,20,77058,19200,Simulated
ACC_0863,BizCorp_0863,2026-03-01,204,96029,74575,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0863,BizCorp_0863,2026-04-01,203,92634,72698,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0863,BizCorp_0863,2026-05-01,213,81760,64321,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0863,BizCorp_0863,2026-06-01,192,86304,74035,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0863,BizCorp_0863,2026-07-01,212,84276,66403,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0863,BizCorp_0863,2026-08-01,187,71331,62609,AMER,Technology,Enterprise,284,131645,153360,Simulated
ACC_0864,BizCorp_0864,2026-03-01,37,30182,24117,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0864,BizCorp_0864,2026-04-01,36,30536,24329,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0864,BizCorp_0864,2026-05-01,35,22173,19098,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0864,BizCorp_0864,2026-06-01,40,30404,26632,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0864,BizCorp_0864,2026-07-01,47,38375,31959,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0864,BizCorp_0864,2026-08-01,47,46195,38351,AMER,Healthcare,Premium,59,87496,42480,Simulated
ACC_0865,BizCorp_0865,2026-03-01,281,226057,192910,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0865,BizCorp_0865,2026-04-01,284,225560,197360,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0865,BizCorp_0865,2026-05-01,271,201934,183113,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0865,BizCorp_0865,2026-06-01,269,186954,169699,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0865,BizCorp_0865,2026-07-01,255,267178,207370,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0865,BizCorp_0865,2026-08-01,274,227315,185203,EMEA,Technology,Enterprise,366,176264,197640,Simulated
ACC_0866,BizCorp_0866,2026-03-01,178,98343,85301,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0866,BizCorp_0866,2026-04-01,180,95194,82606,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0866,BizCorp_0866,2026-05-01,198,110032,86369,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0866,BizCorp_0866,2026-06-01,231,147092,115016,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0866,BizCorp_0866,2026-07-01,245,168693,138020,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0866,BizCorp_0866,2026-08-01,245,206174,165624,EMEA,Retail,Enterprise,407,212130,219780,Simulated
ACC_0867,BizCorp_0867,2026-03-01,9,5235,4743,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0867,BizCorp_0867,2026-04-01,10,6178,5071,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0867,BizCorp_0867,2026-05-01,10,5108,4469,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0867,BizCorp_0867,2026-06-01,4,2930,2539,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0867,BizCorp_0867,2026-07-01,2,1649,1269,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0867,BizCorp_0867,2026-08-01,1,727,634,APAC,Financial Services,Standard,13,10673,12480,Simulated
ACC_0868,BizCorp_0868,2026-03-01,2,5805,4732,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0868,BizCorp_0868,2026-04-01,2,6991,5784,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0868,BizCorp_0868,2026-05-01,2,6885,5521,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0868,BizCorp_0868,2026-06-01,2,7486,5774,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0868,BizCorp_0868,2026-07-01,2,6275,5500,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0868,BizCorp_0868,2026-08-01,2,5635,4699,AMER,Technology,Standard,4,9515,3840,Simulated
ACC_0869,BizCorp_0869,2026-03-01,9,7561,6104,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0869,BizCorp_0869,2026-04-01,10,5605,5005,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0869,BizCorp_0869,2026-05-01,10,6369,5753,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0869,BizCorp_0869,2026-06-01,5,3222,2775,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0869,BizCorp_0869,2026-07-01,2,1671,1387,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0869,BizCorp_0869,2026-08-01,1,776,693,APAC,Healthcare,Standard,17,14041,16320,Simulated
ACC_0870,BizCorp_0870,2026-03-01,2,4938,3986,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0870,BizCorp_0870,2026-04-01,2,5251,4646,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0870,BizCorp_0870,2026-05-01,2,5308,4227,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0870,BizCorp_0870,2026-06-01,2,5658,4932,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0870,BizCorp_0870,2026-07-01,3,7568,5919,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0870,BizCorp_0870,2026-08-01,4,8401,7103,EMEA,Healthcare,Standard,6,8814,5760,Simulated
ACC_0871,BizCorp_0871,2026-03-01,13,25403,22964,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0871,BizCorp_0871,2026-04-01,12,26160,22502,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0871,BizCorp_0871,2026-05-01,12,25514,22633,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0871,BizCorp_0871,2026-06-01,14,25462,23096,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0871,BizCorp_0871,2026-07-01,14,24724,20737,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0871,BizCorp_0871,2026-08-01,12,30232,24562,APAC,Healthcare,Standard,21,29735,20160,Simulated
ACC_0872,BizCorp_0872,2026-03-01,37,19115,17248,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0872,BizCorp_0872,2026-04-01,37,24561,19952,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0872,BizCorp_0872,2026-05-01,37,17901,16201,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0872,BizCorp_0872,2026-06-01,40,21709,16902,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0872,BizCorp_0872,2026-07-01,39,24156,19195,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0872,BizCorp_0872,2026-08-01,41,17908,15800,APAC,Healthcare,Premium,56,39244,40320,Simulated
ACC_0873,BizCorp_0873,2026-03-01,9,2490,2242,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0873,BizCorp_0873,2026-04-01,10,3336,2665,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0873,BizCorp_0873,2026-05-01,9,3376,2637,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0873,BizCorp_0873,2026-06-01,9,2666,2169,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0873,BizCorp_0873,2026-07-01,9,2644,2314,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0873,BizCorp_0873,2026-08-01,10,2949,2614,AMER,Healthcare,Standard,21,5990,20160,Simulated
ACC_0874,BizCorp_0874,2026-03-01,29,27034,22625,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0874,BizCorp_0874,2026-04-01,26,24544,21499,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0874,BizCorp_0874,2026-05-01,26,25346,21652,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0874,BizCorp_0874,2026-06-01,25,27947,23405,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0874,BizCorp_0874,2026-07-01,25,25974,20555,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0874,BizCorp_0874,2026-08-01,29,23040,17804,AMER,Manufacturing,Premium,43,33981,30960,Simulated
ACC_0875,BizCorp_0875,2026-03-01,42,19578,16732,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0875,BizCorp_0875,2026-04-01,39,16275,14515,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0875,BizCorp_0875,2026-05-01,42,19852,15437,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0875,BizCorp_0875,2026-06-01,41,20405,17992,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0875,BizCorp_0875,2026-07-01,40,23615,18184,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0875,BizCorp_0875,2026-08-01,42,22005,17458,EMEA,Logistics,Premium,56,24194,40320,Simulated
ACC_0876,BizCorp_0876,2026-03-01,70,126409,105101,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0876,BizCorp_0876,2026-04-01,65,100648,85595,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0876,BizCorp_0876,2026-05-01,60,96238,79859,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0876,BizCorp_0876,2026-06-01,79,130605,112359,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0876,BizCorp_0876,2026-07-01,95,155292,134830,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0876,BizCorp_0876,2026-08-01,114,194517,161797,AMER,Technology,Enterprise,181,495017,97740,Simulated
ACC_0877,BizCorp_0877,2026-03-01,4,7674,6841,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0877,BizCorp_0877,2026-04-01,3,7120,5610,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0877,BizCorp_0877,2026-05-01,3,6510,5872,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0877,BizCorp_0877,2026-06-01,3,8030,6410,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0877,BizCorp_0877,2026-07-01,4,8332,6467,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0877,BizCorp_0877,2026-08-01,3,7698,6178,AMER,Retail,Standard,7,12595,6720,Simulated
ACC_0878,BizCorp_0878,2026-03-01,174,258171,223757,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0878,BizCorp_0878,2026-04-01,157,304484,236013,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0878,BizCorp_0878,2026-05-01,159,257731,212157,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0878,BizCorp_0878,2026-06-01,160,268861,226631,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0878,BizCorp_0878,2026-07-01,147,300697,265251,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0878,BizCorp_0878,2026-08-01,175,271559,218055,AMER,Technology,Enterprise,204,576251,110160,Simulated
ACC_0879,BizCorp_0879,2026-03-01,227,235602,188140,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0879,BizCorp_0879,2026-04-01,211,174985,144651,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0879,BizCorp_0879,2026-05-01,229,229537,183813,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0879,BizCorp_0879,2026-06-01,258,203030,166589,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0879,BizCorp_0879,2026-07-01,240,173137,143776,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0879,BizCorp_0879,2026-08-01,247,192744,172402,APAC,Technology,Enterprise,467,451008,252180,Simulated
ACC_0880,BizCorp_0880,2026-03-01,89,312613,246137,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0880,BizCorp_0880,2026-04-01,96,285571,233014,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0880,BizCorp_0880,2026-05-01,105,231522,193113,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0880,BizCorp_0880,2026-06-01,49,139341,108288,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0880,BizCorp_0880,2026-07-01,24,67595,54144,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0880,BizCorp_0880,2026-08-01,12,32930,27072,AMER,Financial Services,Enterprise,105,248022,56700,Simulated
ACC_0881,BizCorp_0881,2026-03-01,17,36534,29307,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0881,BizCorp_0881,2026-04-01,16,42822,33191,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0881,BizCorp_0881,2026-05-01,18,38859,32128,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0881,BizCorp_0881,2026-06-01,20,41540,34733,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0881,BizCorp_0881,2026-07-01,25,47998,41680,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0881,BizCorp_0881,2026-08-01,25,57467,50016,AMER,Healthcare,Premium,27,91339,19440,Simulated
ACC_0882,BizCorp_0882,2026-03-01,195,271765,235200,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0882,BizCorp_0882,2026-04-01,172,286994,224554,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0882,BizCorp_0882,2026-05-01,191,251480,211482,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0882,BizCorp_0882,2026-06-01,198,257652,230658,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0882,BizCorp_0882,2026-07-01,168,290333,236206,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0882,BizCorp_0882,2026-08-01,190,245238,217351,AMER,Technology,Enterprise,356,250626,192240,Simulated
ACC_0883,BizCorp_0883,2026-03-01,20,12799,10381,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0883,BizCorp_0883,2026-04-01,18,10853,8665,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0883,BizCorp_0883,2026-05-01,18,11009,9257,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0883,BizCorp_0883,2026-06-01,9,5587,4755,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0883,BizCorp_0883,2026-07-01,4,2887,2377,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0883,BizCorp_0883,2026-08-01,2,1448,1188,EMEA,Financial Services,Premium,38,24717,27360,Simulated
ACC_0884,BizCorp_0884,2026-03-01,4,7681,6800,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0884,BizCorp_0884,2026-04-01,3,6790,6022,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0884,BizCorp_0884,2026-05-01,4,9341,7402,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0884,BizCorp_0884,2026-06-01,1,4308,3471,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0884,BizCorp_0884,2026-07-01,1,2095,1735,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0884,BizCorp_0884,2026-08-01,1,969,867,APAC,Financial Services,Standard,5,20018,4800,Simulated
ACC_0885,BizCorp_0885,2026-03-01,35,53476,42665,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0885,BizCorp_0885,2026-04-01,38,47421,37102,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0885,BizCorp_0885,2026-05-01,32,50225,41849,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0885,BizCorp_0885,2026-06-01,32,44856,38505,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0885,BizCorp_0885,2026-07-01,32,48831,38074,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0885,BizCorp_0885,2026-08-01,36,43751,37642,APAC,Technology,Premium,48,119773,34560,Simulated
ACC_0886,BizCorp_0886,2026-03-01,112,138273,112973,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0886,BizCorp_0886,2026-04-01,137,148051,131263,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0886,BizCorp_0886,2026-05-01,130,127763,113746,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0886,BizCorp_0886,2026-06-01,123,127482,112286,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0886,BizCorp_0886,2026-07-01,128,148291,122263,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0886,BizCorp_0886,2026-08-01,119,168800,143110,EMEA,Technology,Enterprise,177,304774,95580,Simulated
ACC_0887,BizCorp_0887,2026-03-01,6,8380,7092,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0887,BizCorp_0887,2026-04-01,6,7785,6779,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0887,BizCorp_0887,2026-05-01,6,7472,6684,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0887,BizCorp_0887,2026-06-01,7,9762,8563,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0887,BizCorp_0887,2026-07-01,7,10106,7786,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0887,BizCorp_0887,2026-08-01,7,7426,6643,AMER,Financial Services,Standard,11,18129,10560,Simulated
ACC_0888,BizCorp_0888,2026-03-01,37,25321,21109,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0888,BizCorp_0888,2026-04-01,36,27008,23591,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0888,BizCorp_0888,2026-05-01,39,31439,24511,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0888,BizCorp_0888,2026-06-01,38,25771,20699,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0888,BizCorp_0888,2026-07-01,40,23455,20656,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0888,BizCorp_0888,2026-08-01,34,27948,21540,AMER,Logistics,Premium,47,44838,33840,Simulated
ACC_0889,BizCorp_0889,2026-03-01,214,281710,245538,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0889,BizCorp_0889,2026-04-01,226,376120,298577,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0889,BizCorp_0889,2026-05-01,254,370803,319156,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0889,BizCorp_0889,2026-06-01,116,177767,140077,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0889,BizCorp_0889,2026-07-01,58,80676,70038,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0889,BizCorp_0889,2026-08-01,29,40970,35019,AMER,Technology,Enterprise,461,592995,248940,Simulated
ACC_0890,BizCorp_0890,2026-03-01,7,5452,4686,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0890,BizCorp_0890,2026-04-01,7,6949,5493,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0890,BizCorp_0890,2026-05-01,8,5616,4717,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0890,BizCorp_0890,2026-06-01,9,6885,6255,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0890,BizCorp_0890,2026-07-01,11,8846,7507,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0890,BizCorp_0890,2026-08-01,13,10662,9008,AMER,Financial Services,Standard,19,11231,18240,Simulated
ACC_0891,BizCorp_0891,2026-03-01,326,483345,380232,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0891,BizCorp_0891,2026-04-01,294,375625,292243,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0891,BizCorp_0891,2026-05-01,332,441171,373319,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0891,BizCorp_0891,2026-06-01,370,485741,401720,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0891,BizCorp_0891,2026-07-01,399,579502,482064,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0891,BizCorp_0891,2026-08-01,399,734007,578477,APAC,Retail,Enterprise,629,1202196,339660,Simulated
ACC_0892,BizCorp_0892,2026-03-01,304,121458,98922,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0892,BizCorp_0892,2026-04-01,286,107762,83215,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0892,BizCorp_0892,2026-05-01,271,116354,96952,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0892,BizCorp_0892,2026-06-01,147,57831,48327,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0892,BizCorp_0892,2026-07-01,73,28035,24163,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0892,BizCorp_0892,2026-08-01,36,13640,12081,AMER,Healthcare,Enterprise,524,165845,282960,Simulated
ACC_0893,BizCorp_0893,2026-03-01,36,16446,13208,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0893,BizCorp_0893,2026-04-01,41,19850,16412,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0893,BizCorp_0893,2026-05-01,41,15935,13652,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0893,BizCorp_0893,2026-06-01,39,20537,16821,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0893,BizCorp_0893,2026-07-01,40,15786,13711,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0893,BizCorp_0893,2026-08-01,40,15387,13041,EMEA,Technology,Premium,68,34780,48960,Simulated
ACC_0894,BizCorp_0894,2026-03-01,62,36539,29608,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0894,BizCorp_0894,2026-04-01,69,43682,36121,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0894,BizCorp_0894,2026-05-01,62,34309,29839,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0894,BizCorp_0894,2026-06-01,33,21217,16688,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0894,BizCorp_0894,2026-07-01,16,9894,8344,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0894,BizCorp_0894,2026-08-01,8,4845,4172,APAC,Financial Services,Premium,87,50946,62640,Simulated
ACC_0895,BizCorp_0895,2026-03-01,8,9990,7921,AMER,Healthcare,Standard,18,15807,17280,Simulated
ACC_0895,BizCorp_0895,2026-04-01,9,8321,7202,AMER,Healthcare,Standard,18,15807,17280,Simulated
ACC_0895,BizCorp_0895,2026-05-01,9,9375,7220,AMER,Healthcare,Standard,18,15807,17280,Simulated
ACC_0895,BizCorp_0895,2026-06-01,4,4216,3570,AMER,Healthcare,Standard,18,15807,17280,Simulated
ACC_0895,BizCorp_0895,2026-07-01,2,2272,1785,AMER,Healthcare,Standard,18,15807,17280,Simulated
