account_id,usage_month,active_seats,total_api_calls,credits_consumed
ACC_0751,2026-03,11,3366,3045
ACC_0751,2026-04,10,3796,3411
ACC_0751,2026-05,9,3964,3070
ACC_0751,2026-06,11,4540,3619
ACC_0751,2026-07,9,4076,3353
ACC_0751,2026-08,9,3898,3028
ACC_0752,2026-03,6,6884,6186
ACC_0752,2026-04,6,7636,5957
ACC_0752,2026-05,6,7684,6583
ACC_0752,2026-06,6,8285,6413
ACC_0752,2026-07,6,7106,6186
ACC_0752,2026-08,6,6610,5854
ACC_0753,2026-03,6,5268,4090
ACC_0753,2026-04,6,4266,3514
ACC_0753,2026-05,7,5575,4610
ACC_0753,2026-06,3,2288,2053
ACC_0753,2026-07,1,1207,1026
ACC_0753,2026-08,1,609,513
ACC_0754,2026-03,7,9760,8462
ACC_0754,2026-04,8,11711,9070
ACC_0754,2026-05,8,10068,8696
ACC_0754,2026-06,4,5178,4258
ACC_0754,2026-07,2,2752,2129
ACC_0754,2026-08,1,1250,1064
ACC_0755,2026-03,6,6366,5016
ACC_0755,2026-04,6,4492,3968
ACC_0755,2026-05,6,4761,3972
ACC_0755,2026-06,7,4947,4394
ACC_0755,2026-07,6,5191,4356
ACC_0755,2026-08,6,5844,4769
ACC_0756,2026-03,148,109787,99531
ACC_0756,2026-04,162,142166,115711
ACC_0756,2026-05,166,138444,124806
ACC_0756,2026-06,146,152369,117950
ACC_0756,2026-07,155,126990,110364
ACC_0756,2026-08,139,142010,126419
ACC_0757,2026-03,10,3134,2711
ACC_0757,2026-04,11,3511,2733
ACC_0757,2026-05,11,3359,2586
ACC_0757,2026-06,13,3493,2884
ACC_0757,2026-07,16,4486,3461
ACC_0757,2026-08,19,4943,4153
ACC_0758,2026-03,2,5531,4880
ACC_0758,2026-04,1,6514,5674
ACC_0758,2026-05,2,7011,5567
ACC_0758,2026-06,2,5232,4457
ACC_0758,2026-07,2,5201,4362
ACC_0758,2026-08,2,5220,4282
ACC_0759,2026-03,13,5806,5071
ACC_0759,2026-04,13,4456,3917
ACC_0759,2026-05,13,5090,4141
ACC_0759,2026-06,13,5367,4820
ACC_0759,2026-07,14,5211,4633
ACC_0759,2026-08,13,5045,4583
ACC_0760,2026-03,235,172051,150620
ACC_0760,2026-04,217,170513,152747
ACC_0760,2026-05,227,177531,142034
ACC_0760,2026-06,111,93149,75239
ACC_0760,2026-07,55,44920,37619
ACC_0760,2026-08,27,23338,18809
ACC_0761,2026-03,17,42359,33763
ACC_0761,2026-04,18,39102,31204
ACC_0761,2026-05,17,38722,34778
ACC_0761,2026-06,18,36673,32428
ACC_0761,2026-07,18,35409,31212
ACC_0761,2026-08,17,38060,29818
ACC_0762,2026-03,110,218528,182815
ACC_0762,2026-04,106,176905,154807
ACC_0762,2026-05,113,195662,152228
ACC_0762,2026-06,130,196754,152629
ACC_0762,2026-07,108,173632,150234
ACC_0762,2026-08,130,223501,179342
ACC_0763,2026-03,5,6611,5323
ACC_0763,2026-04,4,6825,5473
ACC_0763,2026-05,4,5669,4621
ACC_0763,2026-06,5,6032,4854
ACC_0763,2026-07,4,6477,5752
ACC_0763,2026-08,4,6408,4983
ACC_0764,2026-03,43,44090,39152
ACC_0764,2026-04,43,38124,34365
ACC_0764,2026-05,45,40634,32864
ACC_0764,2026-06,50,43374,34462
ACC_0764,2026-07,45,47307,39708
ACC_0764,2026-08,46,45350,40521
ACC_0765,2026-03,54,94521,77499
ACC_0765,2026-04,59,118976,96169
ACC_0765,2026-05,63,100472,85463
ACC_0765,2026-06,61,108177,95578
ACC_0765,2026-07,63,97828,87046
ACC_0765,2026-08,64,101641,80132
ACC_0766,2026-03,88,76237,60492
ACC_0766,2026-04,89,62869,52506
ACC_0766,2026-05,95,68959,56924
ACC_0766,2026-06,47,34795,29646
ACC_0766,2026-07,23,18799,14823
ACC_0766,2026-08,11,9399,7411
ACC_0767,2026-03,22,35766,28842
ACC_0767,2026-04,22,31455,26160
ACC_0767,2026-05,20,33251,28649
ACC_0767,2026-06,24,41512,35867
ACC_0767,2026-07,29,53913,43041
ACC_0767,2026-08,35,59445,51649
ACC_0768,2026-03,8,4797,3929
ACC_0768,2026-04,7,4041,3415
ACC_0768,2026-05,7,4568,3887
ACC_0768,2026-06,7,3750,3308
ACC_0768,2026-07,7,4661,4149
ACC_0768,2026-08,7,3804,3328
ACC_0769,2026-03,119,428353,353730
ACC_0769,2026-04,109,368208,328675
ACC_0769,2026-05,114,400616,313654
ACC_0769,2026-06,136,415331,374896
ACC_0769,2026-07,164,560989,449875
ACC_0769,2026-08,171,696314,539850
ACC_0770,2026-03,42,39091,33635
ACC_0770,2026-04,48,38963,31933
ACC_0770,2026-05,46,38644,33893
ACC_0770,2026-06,43,37890,33627
ACC_0770,2026-07,49,53942,41834
ACC_0770,2026-08,49,38771,33050
ACC_0771,2026-03,21,25609,19854
ACC_0771,2026-04,20,20626,18491
ACC_0771,2026-05,23,20716,16792
ACC_0771,2026-06,22,19465,15019
ACC_0771,2026-07,21,24366,19405
ACC_0771,2026-08,22,22839,18493
ACC_0772,2026-03,19,47848,37990
ACC_0772,2026-04,18,47036,36739
ACC_0772,2026-05,19,45150,38521
ACC_0772,2026-06,22,46790,40759
ACC_0772,2026-07,27,57428,48911
ACC_0772,2026-08,33,70106,58694
ACC_0773,2026-03,31,47259,36566
ACC_0773,2026-04,27,38545,33342
ACC_0773,2026-05,28,40875,34818
ACC_0773,2026-06,15,22051,18268
ACC_0773,2026-07,7,11706,9134
ACC_0773,2026-08,3,5546,4567
ACC_0774,2026-03,223,293855,260390
ACC_0774,2026-04,252,303642,258143
ACC_0774,2026-05,229,296608,264223
ACC_0774,2026-06,119,172459,134259
ACC_0774,2026-07,59,74023,67129
ACC_0774,2026-08,29,42761,33564
ACC_0775,2026-03,40,25769,22347
ACC_0775,2026-04,38,25492,22030
ACC_0775,2026-05,42,27247,22150
ACC_0775,2026-06,19,11860,9748
ACC_0775,2026-07,9,5602,4874
ACC_0775,2026-08,4,3118,2437
ACC_0776,2026-03,130,144300,116027
ACC_0776,2026-04,123,143618,125540
ACC_0776,2026-05,142,145973,112964
ACC_0776,2026-06,162,182574,147698
ACC_0776,2026-07,186,195601,177237
ACC_0776,2026-08,186,256674,212685
ACC_0777,2026-03,4,5185,4031
ACC_0777,2026-04,4,5693,4787
ACC_0777,2026-05,5,5300,4555
ACC_0777,2026-06,4,6037,4902
ACC_0777,2026-07,5,5166,4043
ACC_0777,2026-08,4,5103,4425
ACC_0778,2026-03,2,2867,2332
ACC_0778,2026-04,2,2682,2225
ACC_0778,2026-05,2,3648,2886
ACC_0778,2026-06,3,3562,3113
ACC_0778,2026-07,3,4441,3736
ACC_0778,2026-08,4,5337,4483
ACC_0779,2026-03,35,21532,19186
ACC_0779,2026-04,40,22429,20219
ACC_0779,2026-05,39,25938,20536
ACC_0779,2026-06,45,29354,23247
ACC_0779,2026-07,54,35887,27896
ACC_0779,2026-08,64,37243,33475
ACC_0780,2026-03,10,4869,3792
ACC_0780,2026-04,9,5788,4646
ACC_0780,2026-05,8,4758,3990
ACC_0780,2026-06,4,2795,2202
ACC_0780,2026-07,2,1254,1101
ACC_0780,2026-08,1,651,550
ACC_0781,2026-03,31,24719,21617
ACC_0781,2026-04,29,27053,21838
ACC_0781,2026-05,29,19913,17988
ACC_0781,2026-06,14,11243,10000
ACC_0781,2026-07,7,5878,5000
ACC_0781,2026-08,3,2922,2500
ACC_0782,2026-03,23,25454,20712
ACC_0782,2026-04,22,30028,25088
ACC_0782,2026-05,20,25189,21443
ACC_0782,2026-06,22,33717,26508
ACC_0782,2026-07,22,30618,27104
ACC_0782,2026-08,20,32252,25538
ACC_0783,2026-03,8,5744,5221
ACC_0783,2026-04,7,6214,5017
ACC_0783,2026-05,8,6985,5560
ACC_0783,2026-06,7,5502,4642
ACC_0783,2026-07,8,6892,5773
ACC_0783,2026-08,7,5664,4373
ACC_0784,2026-03,11,6251,4990
ACC_0784,2026-04,12,5493,4819
ACC_0784,2026-05,10,4214,3746
ACC_0784,2026-06,11,5321,4193
ACC_0784,2026-07,12,5697,4456
ACC_0784,2026-08,11,5769,4464
ACC_0785,2026-03,15,3404,2650
ACC_0785,2026-04,15,2966,2576
ACC_0785,2026-05,14,2758,2321
ACC_0785,2026-06,14,2953,2279
ACC_0785,2026-07,16,3784,2919
ACC_0785,2026-08,13,2846,2291
ACC_0786,2026-03,58,57738,49382
ACC_0786,2026-04,66,57735,47589
ACC_0786,2026-05,63,55791,45100
ACC_0786,2026-06,65,50154,38829
ACC_0786,2026-07,59,52321,41387
ACC_0786,2026-08,62,56344,49329
ACC_0787,2026-03,184,177083,148093
ACC_0787,2026-04,181,145722,118517
ACC_0787,2026-05,172,156930,126891
ACC_0787,2026-06,170,137746,120065
ACC_0787,2026-07,170,163594,128677
ACC_0787,2026-08,186,181334,147350
ACC_0788,2026-03,19,54748,48241
ACC_0788,2026-04,21,51715,44684
ACC_0788,2026-05,20,56622,45516
ACC_0788,2026-06,10,27438,22283
ACC_0788,2026-07,5,13115,11141
ACC_0788,2026-08,2,6476,5570
ACC_0789,2026-03,3,4791,3803
ACC_0789,2026-04,3,4583,3905
ACC_0789,2026-05,3,4426,3972
ACC_0789,2026-06,1,2260,1863
ACC_0789,2026-07,1,1195,931
ACC_0789,2026-08,1,543,465
ACC_0790,2026-03,146,274996,234001
ACC_0790,2026-04,155,279702,235010
ACC_0790,2026-05,141,277667,249692
ACC_0790,2026-06,169,346088,274524
ACC_0790,2026-07,203,415817,329428
ACC_0790,2026-08,244,436281,395314
ACC_0791,2026-03,10,32321,26269
ACC_0791,2026-04,11,30271,27077
ACC_0791,2026-05,11,34835,28687
ACC_0791,2026-06,12,31980,24804
ACC_0791,2026-07,11,31448,25579
ACC_0791,2026-08,11,31129,25841
ACC_0792,2026-03,219,142344,113010
ACC_0792,2026-04,222,132194,111315
ACC_0792,2026-05,198,158159,132676
ACC_0792,2026-06,196,151662,125748
ACC_0792,2026-07,208,152037,128402
ACC_0792,2026-08,192,146106,127984
ACC_0793,2026-03,109,194096,167072
ACC_0793,2026-04,96,216433,173840
ACC_0793,2026-05,108,188748,164611
ACC_0793,2026-06,53,97761,86595
ACC_0793,2026-07,26,48999,43297
ACC_0793,2026-08,13,26350,21648
ACC_0794,2026-03,9,4977,3833
ACC_0794,2026-04,9,5042,3926
ACC_0794,2026-05,9,4654,4230
ACC_0794,2026-06,4,2355,1989
ACC_0794,2026-07,2,1204,994
ACC_0794,2026-08,1,586,497
ACC_0795,2026-03,192,316004,265647
ACC_0795,2026-04,190,343491,266645
ACC_0795,2026-05,189,329067,257465
ACC_0795,2026-06,96,167608,141403
ACC_0795,2026-07,48,91778,70701
ACC_0795,2026-08,24,40701,35350
ACC_0796,2026-03,57,236810,198325
ACC_0796,2026-04,53,259747,200576
ACC_0796,2026-05,60,250357,193689
ACC_0796,2026-06,29,111192,93575
ACC_0796,2026-07,14,52494,46787
ACC_0796,2026-08,7,28703,23393
ACC_0797,2026-03,7,4067,3283
ACC_0797,2026-04,7,4358,3837
ACC_0797,2026-05,7,3662,3235
ACC_0797,2026-06,3,2128,1800
ACC_0797,2026-07,1,1027,900
ACC_0797,2026-08,1,521,450
ACC_0798,2026-03,14,4892,4037
ACC_0798,2026-04,13,4364,3703
ACC_0798,2026-05,14,4504,3795
ACC_0798,2026-06,12,4261,3698
ACC_0798,2026-07,14,5484,4391
ACC_0798,2026-08,12,4025,3612
ACC_0799,2026-03,42,42644,34099
ACC_0799,2026-04,37,44835,35261
ACC_0799,2026-05,37,37475,32722
ACC_0799,2026-06,19,21191,16605
ACC_0799,2026-07,9,10588,8302
ACC_0799,2026-08,4,4785,4151
ACC_0800,2026-03,118,101447,83080
ACC_0800,2026-04,122,124878,96233
ACC_0800,2026-05,127,107811,85967
ACC_0800,2026-06,123,108774,94265
ACC_0800,2026-07,116,82617,74998
ACC_0800,2026-08,132,97870,86933
ACC_0801,2026-03,2,4961,3877
ACC_0801,2026-04,3,4551,3712
ACC_0801,2026-05,3,4694,3930
ACC_0801,2026-06,3,5096,4530
ACC_0801,2026-07,2,4077,3528
ACC_0801,2026-08,3,4948,3849
ACC_0802,2026-03,5,2877,2249
ACC_0802,2026-04,6,2902,2311
ACC_0802,2026-05,5,3390,2906
ACC_0802,2026-06,6,3112,2507
ACC_0802,2026-07,6,2903,2487
ACC_0802,2026-08,6,2859,2598
ACC_0803,2026-03,48,15767,14157
ACC_0803,2026-04,50,17871,15707
ACC_0803,2026-05,49,17145,14984
ACC_0803,2026-06,57,20680,18556
ACC_0803,2026-07,61,28656,22268
ACC_0803,2026-08,61,32336,26721
ACC_0804,2026-03,33,25821,22820
ACC_0804,2026-04,36,23525,18501
ACC_0804,2026-05,33,23307,20506
ACC_0804,2026-06,34,23998,21743
ACC_0804,2026-07,33,24881,20464
ACC_0804,2026-08,35,27692,21975
ACC_0805,2026-03,23,17398,13589
ACC_0805,2026-04,27,15683,12632
ACC_0805,2026-05,23,17439,14826
ACC_0805,2026-06,30,19532,16056
ACC_0805,2026-07,36,21386,19267
ACC_0805,2026-08,36,29529,23120
ACC_0806,2026-03,63,17416,14597
ACC_0806,2026-04,60,15335,13434
ACC_0806,2026-05,62,16884,13985
ACC_0806,2026-06,68,16611,14974
ACC_0806,2026-07,60,20460,15875
ACC_0806,2026-08,63,17657,14842
ACC_0807,2026-03,5,5589,4961
ACC_0807,2026-04,5,6484,5655
ACC_0807,2026-05,4,5730,4855
ACC_0807,2026-06,2,3539,2726
ACC_0807,2026-07,1,1558,1363
ACC_0807,2026-08,1,868,681
ACC_0808,2026-03,50,211165,169364
ACC_0808,2026-04,47,242729,193154
ACC_0808,2026-05,50,224143,188751
ACC_0808,2026-06,50,228120,186688
ACC_0808,2026-07,49,216914,188650
ACC_0808,2026-08,54,191047,155532
ACC_0809,2026-03,1,8794,7230
ACC_0809,2026-04,2,9765,8611
ACC_0809,2026-05,1,9402,7325
ACC_0809,2026-06,2,8209,6796
ACC_0809,2026-07,2,11237,8919
ACC_0809,2026-08,2,10994,8566
ACC_0810,2026-03,181,160184,142199
ACC_0810,2026-04,151,154965,130457
ACC_0810,2026-05,179,167268,132096
ACC_0810,2026-06,172,171317,137502
ACC_0810,2026-07,181,178220,149106
ACC_0810,2026-08,171,171296,135416
ACC_0811,2026-03,4,6119,4762
ACC_0811,2026-04,3,4972,4115
ACC_0811,2026-05,4,5469,4837
ACC_0811,2026-06,4,6369,5155
ACC_0811,2026-07,5,7582,6186
ACC_0811,2026-08,6,8669,7423
ACC_0812,2026-03,3,5024,3999
ACC_0812,2026-04,4,4110,3406
ACC_0812,2026-05,4,4924,3956
ACC_0812,2026-06,3,3738,3251
ACC_0812,2026-07,3,4630,3595
ACC_0812,2026-08,4,3456,3095
ACC_0813,2026-03,189,227835,194843
ACC_0813,2026-04,196,264794,206284
ACC_0813,2026-05,193,284252,222390
ACC_0813,2026-06,204,231666,208728
ACC_0813,2026-07,201,219642,198375
ACC_0813,2026-08,194,219483,194197
ACC_0814,2026-03,140,89022,72991
ACC_0814,2026-04,154,95819,85410
ACC_0814,2026-05,136,88243,68883
ACC_0814,2026-06,161,94295,81999
ACC_0814,2026-07,149,76226,69027
ACC_0814,2026-08,158,76663,68291
ACC_0815,2026-03,11,3843,3127
ACC_0815,2026-04,11,3147,2763
ACC_0815,2026-05,10,4067,3220
ACC_0815,2026-06,9,3309,2852
ACC_0815,2026-07,11,3888,3349
ACC_0815,2026-08,11,3711,3043
ACC_0816,2026-03,2,6111,5202
ACC_0816,2026-04,2,8143,6584
ACC_0816,2026-05,2,7656,6585
ACC_0816,2026-06,1,3834,3049
ACC_0816,2026-07,1,1813,1524
ACC_0816,2026-08,1,877,762
ACC_0817,2026-03,169,367615,301436
ACC_0817,2026-04,173,277968,244476
ACC_0817,2026-05,195,331973,263689
ACC_0817,2026-06,167,287749,254483
ACC_0817,2026-07,177,346873,296509
ACC_0817,2026-08,164,327241,290426
ACC_0818,2026-03,9,8388,7528
ACC_0818,2026-04,11,11462,9143
ACC_0818,2026-05,10,8382,7204
ACC_0818,2026-06,5,5033,4022
ACC_0818,2026-07,2,2494,2011
ACC_0818,2026-08,1,1186,1005
ACC_0819,2026-03,5,6384,5628
ACC_0819,2026-04,5,6342,5063
ACC_0819,2026-05,4,5889,5281
ACC_0819,2026-06,5,7976,6471
ACC_0819,2026-07,7,9509,7765
ACC_0819,2026-08,8,10300,9318
ACC_0820,2026-03,2,4516,3607
ACC_0820,2026-04,2,3875,3211
ACC_0820,2026-05,2,4138,3658
ACC_0820,2026-06,1,2177,1723
ACC_0820,2026-07,1,961,861
ACC_0820,2026-08,1,546,430
ACC_0821,2026-03,52,26754,22253
ACC_0821,2026-04,61,21492,18299
ACC_0821,2026-05,52,24028,20304
ACC_0821,2026-06,56,25693,20093
ACC_0821,2026-07,52,25594,21220
ACC_0821,2026-08,54,24661,20937
ACC_0822,2026-03,9,7272,6175
ACC_0822,2026-04,9,9215,7163
ACC_0822,2026-05,8,8283,7210
ACC_0822,2026-06,4,4161,3579
ACC_0822,2026-07,2,2085,1789
ACC_0822,2026-08,1,1115,894
ACC_0823,2026-03,8,7740,6168
ACC_0823,2026-04,7,6336,5628
ACC_0823,2026-05,7,6341,5189
ACC_0823,2026-06,9,8560,6887
ACC_0823,2026-07,11,9811,8264
ACC_0823,2026-08,12,11195,9917
ACC_0824,2026-03,140,105498,93146
ACC_0824,2026-04,128,127760,98694
ACC_0824,2026-05,129,129101,107386
ACC_0824,2026-06,145,144669,116669
ACC_0824,2026-07,125,130758,106916
ACC_0824,2026-08,126,141580,116276
ACC_0825,2026-03,60,30936,27141
ACC_0825,2026-04,61,26465,23137
ACC_0825,2026-05,57,32808,26299
ACC_0825,2026-06,29,16880,13515
ACC_0825,2026-07,14,8387,6757
ACC_0825,2026-08,7,3757,3378
ACC_0826,2026-03,34,13926,11810
ACC_0826,2026-04,36,13577,11071
ACC_0826,2026-05,32,13505,11756
ACC_0826,2026-06,17,7841,6503
ACC_0826,2026-07,8,3728,3251
ACC_0826,2026-08,4,2018,1625
ACC_0827,2026-03,3,4341,3828
ACC_0827,2026-04,3,4208,3783
ACC_0827,2026-05,3,4196,3537
ACC_0827,2026-06,1,2214,1751
ACC_0827,2026-07,1,1094,875
ACC_0827,2026-08,1,562,437
ACC_0828,2026-03,144,283839,236470
ACC_0828,2026-04,144,284898,223178
ACC_0828,2026-05,125,274317,232177
ACC_0828,2026-06,140,260757,212516
ACC_0828,2026-07,143,309949,241655
ACC_0828,2026-08,140,260247,229211
ACC_0829,2026-03,5,5050,4591
ACC_0829,2026-04,4,4564,3800
ACC_0829,2026-05,4,5903,4748
ACC_0829,2026-06,6,5750,5087
ACC_0829,2026-07,7,7536,6104
ACC_0829,2026-08,9,9301,7325
ACC_0830,2026-03,72,95800,86100
ACC_0830,2026-04,69,107261,85614
ACC_0830,2026-05,75,89009,68971
ACC_0830,2026-06,69,95723,77816
ACC_0830,2026-07,68,98270,83702
ACC_0830,2026-08,70,87849,68645
ACC_0831,2026-03,30,19366,17207
ACC_0831,2026-04,32,25187,22422
ACC_0831,2026-05,34,24432,20874
ACC_0831,2026-06,32,24364,20192
ACC_0831,2026-07,30,24408,20862
ACC_0831,2026-08,31,23289,21108
ACC_0832,2026-03,46,35054,29048
ACC_0832,2026-04,47,32051,27376
ACC_0832,2026-05,47,28093,23615
ACC_0832,2026-06,43,32204,26547
ACC_0832,2026-07,48,28898,25245
ACC_0832,2026-08,42,31877,25974
ACC_0833,2026-03,198,319500,268711
ACC_0833,2026-04,200,284324,232392
ACC_0833,2026-05,192,346452,298434
ACC_0833,2026-06,234,391341,312350
ACC_0833,2026-07,281,455338,374820
ACC_0833,2026-08,281,530417,449784
ACC_0834,2026-03,125,217343,175852
ACC_0834,2026-04,117,218245,178369
ACC_0834,2026-05,124,202242,181375
ACC_0834,2026-06,123,256631,203612
ACC_0834,2026-07,131,196703,164963
ACC_0834,2026-08,117,237550,184327
ACC_0835,2026-03,9,4375,3367
ACC_0835,2026-04,9,3778,3418
ACC_0835,2026-05,9,3472,2844
ACC_0835,2026-06,4,2054,1667
ACC_0835,2026-07,2,1002,833
ACC_0835,2026-08,1,490,416
ACC_0836,2026-03,6,2546,2248
ACC_0836,2026-04,5,2284,1937
ACC_0836,2026-05,6,2247,2021
ACC_0836,2026-06,6,2139,1773
ACC_0836,2026-07,6,2474,1973
ACC_0836,2026-08,5,2651,2183
ACC_0837,2026-03,10,6136,4859
ACC_0837,2026-04,11,6665,5344
ACC_0837,2026-05,10,7415,5709
ACC_0837,2026-06,11,6403,5030
ACC_0837,2026-07,10,6921,5819
ACC_0837,2026-08,10,4847,4406
ACC_0838,2026-03,134,187610,153977
ACC_0838,2026-04,137,200531,163165
ACC_0838,2026-05,115,211866,180853
ACC_0838,2026-06,123,202225,161335
ACC_0838,2026-07,120,188056,155641
ACC_0838,2026-08,137,215822,181914
ACC_0839,2026-03,5,3224,2870
ACC_0839,2026-04,5,4013,3267
ACC_0839,2026-05,4,3705,2964
ACC_0839,2026-06,5,4210,3744
ACC_0839,2026-07,5,4381,3775
ACC_0839,2026-08,5,3635,2982
ACC_0840,2026-03,8,5881,4593
ACC_0840,2026-04,8,5994,5291
ACC_0840,2026-05,9,5697,4531
ACC_0840,2026-06,8,5206,4454
ACC_0840,2026-07,9,5895,5229
ACC_0840,2026-08,9,5777,5082
ACC_0841,2026-03,25,17321,14088
ACC_0841,2026-04,25,15627,13569
ACC_0841,2026-05,25,16217,13972
ACC_0841,2026-06,25,15903,13541
ACC_0841,2026-07,25,13878,12237
ACC_0841,2026-08,28,16487,13661
ACC_0842,2026-03,142,320845,257556
ACC_0842,2026-04,123,313343,247550
ACC_0842,2026-05,140,297675,238483
ACC_0842,2026-06,65,162152,137548
ACC_0842,2026-07,32,84707,68774
ACC_0842,2026-08,16,44335,34387
ACC_0843,2026-03,31,49630,43974
ACC_0843,2026-04,36,48015,40515
ACC_0843,2026-05,31,52737,42315
ACC_0843,2026-06,33,51261,41258
ACC_0843,2026-07,31,43681,38446
ACC_0843,2026-08,34,46378,36566
ACC_0844,2026-03,190,122926,105468
ACC_0844,2026-04,188,89888,80740
ACC_0844,2026-05,187,101449,79860
ACC_0844,2026-06,176,97261,86953
ACC_0844,2026-07,191,103808,86918
ACC_0844,2026-08,204,112551,96089
ACC_0845,2026-03,9,8348,7202
ACC_0845,2026-04,9,8073,7184
ACC_0845,2026-05,8,8951,6907
ACC_0845,2026-06,8,7671,6043
ACC_0845,2026-07,9,6427,5607
ACC_0845,2026-08,8,6371,5594
ACC_0846,2026-03,19,23671,18711
ACC_0846,2026-04,21,24066,21177
ACC_0846,2026-05,22,24786,20635
ACC_0846,2026-06,22,27230,22479
ACC_0846,2026-07,20,22414,18545
ACC_0846,2026-08,19,23286,19230
ACC_0847,2026-03,194,113333,97605
ACC_0847,2026-04,200,133707,104027
ACC_0847,2026-05,216,124501,98720
ACC_0847,2026-06,207,105976,87374
ACC_0847,2026-07,191,115980,97000
ACC_0847,2026-08,198,132203,110233
ACC_0848,2026-03,8,5177,4252
ACC_0848,2026-04,7,4191,3670
ACC_0848,2026-05,8,4853,3994
ACC_0848,2026-06,10,5967,4670
ACC_0848,2026-07,12,6869,5604
ACC_0848,2026-08,14,7975,6725
ACC_0849,2026-03,8,3715,3355
ACC_0849,2026-04,7,4694,4019
ACC_0849,2026-05,7,4280,3341
ACC_0849,2026-06,4,2473,1953
ACC_0849,2026-07,2,1207,976
ACC_0849,2026-08,1,570,488
ACC_0850,2026-03,8,7107,5549
ACC_0850,2026-04,7,5976,5173
ACC_0850,2026-05,8,6922,5970
ACC_0850,2026-06,8,7621,6176
ACC_0850,2026-07,8,6709,5650
ACC_0850,2026-08,8,7760,6136
ACC_0851,2026-03,75,357224,277114
ACC_0851,2026-04,81,337278,303781
ACC_0851,2026-05,72,329259,270603
ACC_0851,2026-06,93,411956,330563
ACC_0851,2026-07,111,484674,396676
ACC_0851,2026-08,134,609028,476012
ACC_0852,2026-03,199,187230,146107
ACC_0852,2026-04,196,135275,122657
ACC_0852,2026-05,191,166597,143637
ACC_0852,2026-06,216,199608,158146
ACC_0852,2026-07,209,174207,152650
ACC_0852,2026-08,197,187889,155975
ACC_0853,2026-03,8,2114,1912
ACC_0853,2026-04,9,2360,1989
ACC_0853,2026-05,9,2748,2261
ACC_0853,2026-06,11,3062,2506
ACC_0853,2026-07,12,3901,3008
ACC_0853,2026-08,12,4573,3610
ACC_0854,2026-03,2,4756,4306
ACC_0854,2026-04,2,5142,4039
ACC_0854,2026-05,2,5003,3942
ACC_0854,2026-06,2,4611,3794
ACC_0854,2026-07,2,4389,3450
ACC_0854,2026-08,2,4526,3956
ACC_0855,2026-03,132,148030,118408
ACC_0855,2026-04,144,146216,116992
ACC_0855,2026-05,144,141511,124238
ACC_0855,2026-06,68,72995,59122
ACC_0855,2026-07,34,32635,29561
ACC_0855,2026-08,17,18458,14780
ACC_0856,2026-03,37,40326,31715
ACC_0856,2026-04,37,41889,35058
ACC_0856,2026-05,37,44537,38069
ACC_0856,2026-06,38,40751,33546
ACC_0856,2026-07,42,39266,32532
ACC_0856,2026-08,37,38602,34325
ACC_0857,2026-03,47,49609,43467
ACC_0857,2026-04,45,48234,38917
ACC_0857,2026-05,52,47962,40791
ACC_0857,2026-06,24,24101,20418
ACC_0857,2026-07,12,13098,10209
ACC_0857,2026-08,6,5694,5104
ACC_0858,2026-03,11,3511,3058
ACC_0858,2026-04,11,4357,3556
ACC_0858,2026-05,11,4958,3828
ACC_0858,2026-06,5,2124,1675
ACC_0858,2026-07,2,992,837
ACC_0858,2026-08,1,490,418
ACC_0859,2026-03,8,5178,4097
ACC_0859,2026-04,8,4188,3683
ACC_0859,2026-05,8,4609,4115
ACC_0859,2026-06,4,2140,1848
ACC_0859,2026-07,2,1089,924
ACC_0859,2026-08,1,570,462
ACC_0860,2026-03,30,31927,28097
ACC_0860,2026-04,25,31002,25435
ACC_0860,2026-05,30,35005,29616
ACC_0860,2026-06,27,29757,26208
ACC_0860,2026-07,25,35633,30951
ACC_0860,2026-08,29,33341,29894
ACC_0861,2026-03,4,7379,5773
ACC_0861,2026-04,4,8315,6777
ACC_0861,2026-05,4,7422,6696
ACC_0861,2026-06,4,6154,5409
ACC_0861,2026-07,4,6210,5184
ACC_0861,2026-08,4,6781,5664
ACC_0862,2026-03,13,35119,28628
ACC_0862,2026-04,14,38643,32049
ACC_0862,2026-05,13,42048,33402
ACC_0862,2026-06,14,40387,33240
ACC_0862,2026-07,12,37393,32459
ACC_0862,2026-08,14,46526,36576
ACC_0863,2026-03,204,96029,74575
ACC_0863,2026-04,203,92634,72698
ACC_0863,2026-05,213,81760,64321
ACC_0863,2026-06,192,86304,74035
ACC_0863,2026-07,212,84276,66403
ACC_0863,2026-08,187,71331,62609
ACC_0864,2026-03,37,30182,24117
ACC_0864,2026-04,36,30536,24329
ACC_0864,2026-05,35,22173,19098
ACC_0864,2026-06,40,30404,26632
ACC_0864,2026-07,47,38375,31959
ACC_0864,2026-08,47,46195,38351
ACC_0865,2026-03,281,226057,192910
ACC_0865,2026-04,284,225560,197360
ACC_0865,2026-05,271,201934,183113
ACC_0865,2026-06,269,186954,169699
ACC_0865,2026-07,255,267178,207370
ACC_0865,2026-08,274,227315,185203
ACC_0866,2026-03,178,98343,85301
ACC_0866,2026-04,180,95194,82606
ACC_0866,2026-05,198,110032,86369
ACC_0866,2026-06,231,147092,115016
ACC_0866,2026-07,245,168693,138020
ACC_0866,2026-08,245,206174,165624
ACC_0867,2026-03,9,5235,4743
ACC_0867,2026-04,10,6178,5071
ACC_0867,2026-05,10,5108,4469
ACC_0867,2026-06,4,2930,2539
